NOMBREPROYEC,URL,CARRERA,FACULTAD
Rediseño del proceso de ruteo y programación de vehículos en una empresa de manufactura,https://dspace.espol.edu.ec/handle/123456789/41617,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción del tiempo de conexión de contenedores en un terminal portuario,https://dspace.espol.edu.ec/handle/123456789/46931,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Mejorar la eficiencia general de los equipos (OEE) en la línea de impresión de plásticos,https://dspace.espol.edu.ec/handle/123456789/52555,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de control de mermas de la línea de procesamiento de pollos en una planta de productos cárnicos,https://dspace.espol.edu.ec/handle/123456789/65630,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de priorización de la lista de espera quirúrgica en un hospital de tercer nivel,https://dspace.espol.edu.ec/handle/123456789/38776,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de asignación de ubicaciones en centro de distribución de una  empresa de alimentos,https://dspace.espol.edu.ec/handle/123456789/58212,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Aumento del porcentaje de pedidos despachados a tiempo una  empresa camaronera,https://dspace.espol.edu.ec/handle/123456789/62941,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación de un sistema de seguridad y salud ocupacional en una fábrica manufacturera alineado a SART,https://dspace.espol.edu.ec/handle/123456789/30650,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Mejora del proceso de fabricación de electrodos mediante el desarrollo de un modelo de simulación y la aplicación de técnicas de diseño de experimentos y optimización,https://dspace.espol.edu.ec/handle/123456789/31913,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de control operacional para un edificio administrativo de una institución de educación superior basado en Ohsas 18001:2007,https://dspace.espol.edu.ec/handle/123456789/16862,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño e implementación de una línea de producción de filtros de agua artesanales para las zonas afectadas por el terremoto,https://dspace.espol.edu.ec/handle/123456789/36330,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Rediseño del proceso de extrusión de películas plásticas tratadas con durflex,https://dspace.espol.edu.ec/handle/123456789/31529,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un modelo de negocio de distribución de última milla para una empresa de logística y transporte,https://dspace.espol.edu.ec/handle/123456789/52669,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de ruta para vehículos con puntos coincidentes de origen y destino para una fábrica de productos alimenticios,https://dspace.espol.edu.ec/handle/123456789/31000,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación de una metodología de mejora de calidad y productividad en una PYME de la industria plástica,https://dspace.espol.edu.ec/handle/123456789/31565,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
“diseño de gestión en control de un sistema de seguridad y salud ocupacional para una empresa encargada de la distribución y el mantenimiento del agua potable”,https://dspace.espol.edu.ec/handle/123456789/14745,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de una política de gestión de inventarios de artículos independientes con tiempos de reposición y demandas estocásticas,https://dspace.espol.edu.ec/handle/123456789/35083,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de planificación de recursos para el Curso de Nivelación de Admisiones en una Institución de Educación Superior,https://dspace.espol.edu.ec/handle/123456789/65639,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño del área de corte de una empresa textil,https://dspace.espol.edu.ec/handle/123456789/51816,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Optimización de recursos en el proceso de Cultivo Protegido (F1, F2 y Cuarentena)",https://dspace.espol.edu.ec/handle/123456789/52153,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Mejora de las operaciones de preparación de máquinas conformadoras de paneles en una empresa metalmecánica mediante el sistema SMED,https://dspace.espol.edu.ec/handle/123456789/30711,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación departamental del ciclo de mejoramiento continuo como base del proceso de recertificación de la norma ISO 9000 en su versión año 2000 en una organización de servicios para la industria,https://dspace.espol.edu.ec/handle/123456789/38755,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de Indicadores de sostenibilidad para un banco de alimentos,https://dspace.espol.edu.ec/handle/123456789/51684,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un programa de TPM para una empresa proveedora de productos y servicios para el sector de la construcción,https://dspace.espol.edu.ec/handle/123456789/30451,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Estudio de tiempos y movimientos para mejorar el proceso de organización, almacenamiento y despacho de productos terminados en una fábrica de artículos plásticos para el hogar",https://dspace.espol.edu.ec/handle/123456789/31894,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Formulación de un plan estratégico aplicando ""balanced scorecard"" a nivel corporativo para una empresa de distribución de proyectos para el segmento agrícola, veterinaria y farmacéutica",https://dspace.espol.edu.ec/handle/123456789/30634,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Incremento en el cumplimiento diario de preparación de pedidos en la bodega 1 de una empresa distribuidora,https://dspace.espol.edu.ec/handle/123456789/54915,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de tácticas comerciales para un sistema de distribución,https://dspace.espol.edu.ec/handle/123456789/31676,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Elaboración de un plan de mantenimiento predictivo y preventivo en función de la criticidad de los equipos del proceso productivo de una empresa empacadora de camarón,https://dspace.espol.edu.ec/handle/123456789/13353,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Desarrollo de un plan de mejoras del sistema de despachos de GLP en vehículos cisternas,https://dspace.espol.edu.ec/handle/123456789/30798,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Evaluar la factibilidad financiera de una bolsa de transporte terrestre de carga a nivel nacional,https://dspace.espol.edu.ec/handle/123456789/34447,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Parametrización de los moddulos de manufactura de un sistema erp en una empresa metal mecanica,https://dspace.espol.edu.ec/handle/123456789/4431,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación del cuadro de mando integral para una empresa importadora de baterías,https://dspace.espol.edu.ec/handle/123456789/21707,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Establecimiento de parámetros de diseño para el proceso de secado de la paja toquilla por medio de la metodología de diseño para seis sigma,https://dspace.espol.edu.ec/handle/123456789/14534,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Evaluación y planteamiento de mejoras y redistribución de planta en un proceso de fabricación de bolígrafos mediante un modelo de simulación,https://dspace.espol.edu.ec/handle/123456789/31701,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción de la longitud de la lista de espera de pacientes para intervenciones selectivas en un centro hospitalario,https://dspace.espol.edu.ec/handle/123456789/52553,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño e Implementación del Programa Anual de Conservación Integrado Para la Gestión de los Recursos de la FIMCP con Enfoque en la Mejora Continua,https://dspace.espol.edu.ec/handle/123456789/54615,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de sistema de control y gestión de inventario de materia prima en una empresa textil,https://dspace.espol.edu.ec/handle/123456789/58257,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación del sistema de gestión de prevención de riesgos laborables para el gobierno autónomo descentralizado municipal perteneciente a la provincia del Guayas,https://dspace.espol.edu.ec/handle/123456789/30252,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño e implementación de un sistema de control operacional para un taller de enderezado y pintura de automóviles basado en cuadro de mando integral,https://dspace.espol.edu.ec/handle/123456789/31157,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Mejora de la disponibilidad del proceso de galvanizado en una Empresa Metalmecánica,https://dspace.espol.edu.ec/handle/123456789/63187,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de control operacional para una empresa productora de azúcar,https://dspace.espol.edu.ec/handle/123456789/31484,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Formulación de un plan estratégico aplicando ""balanced scorecard"" a nivel corporativo para una empresa de distribución de proyectos para el segmento agrícola, veterinaria y farmacéutica",https://dspace.espol.edu.ec/handle/123456789/30635,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Mejoramiento de diseño de línea de armado de fraccionamiento y surtido para los textiles,https://dspace.espol.edu.ec/handle/123456789/41421,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de evaluación de proveedores,https://dspace.espol.edu.ec/handle/123456789/52641,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Análisis y mejora de una línea de empaque de las cajas pre-pesadas de banano a través de un estudio de métodos y tiempos,https://dspace.espol.edu.ec/handle/123456789/32333,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación de una cultura de seguridad con enfoque de triple meta para una empresa que presta servicios de salud,https://dspace.espol.edu.ec/handle/123456789/30757,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de estrategias de promoción basados en un estudio de análisis de afinidad de datos transaccionales.,https://dspace.espol.edu.ec/handle/123456789/35065,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Rediseño de la planta productos elaborados Bolívar S.A.,https://dspace.espol.edu.ec/handle/123456789/31603,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Parametrización y modelado de un módulo de programación de la producción en una empresa de productos cárnicos,https://dspace.espol.edu.ec/handle/123456789/55904,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Desarrollo de un modelo matemático para la maximización de utilidades de un restaurante de la industria de comidas rápidas,https://dspace.espol.edu.ec/handle/123456789/4710,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Elaboración del plan de implementación de la metodología TOC en una empresa procesadora de productos de acero,https://dspace.espol.edu.ec/handle/123456789/29859,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un plan de emergencias contra incendios en una empresa de conversión de plásticos,https://dspace.espol.edu.ec/handle/123456789/31429,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de protección contra incendios y plan de emergencia contra incendios y terremoto para la facultad de ciencias sociales y humanísticas (FCSH) de la ESPOL,https://dspace.espol.edu.ec/handle/123456789/41622,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción de desperdicios en el área de sellado de una empresa de productos plásticos,https://dspace.espol.edu.ec/handle/123456789/57312,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño del manual de procedimientos operativos de la bodega central de una distribuidora de productos farmacéuticos y de consumo masivo bajo los lineamientos de ISO 9000,https://dspace.espol.edu.ec/handle/123456789/7967,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Mejoramiento de una línea de producción de estanterías de almacenaje para uso industrial mediante la técnica de las 5S,https://dspace.espol.edu.ec/handle/123456789/31708,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de políticas de inventario de productos lácteos y congelados en un centro de distribución de la ciudad de Guayaquil .,https://dspace.espol.edu.ec/handle/123456789/56067,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de gestión de inventarios para un almacén de materia prima en una empresa de alimentación animal,https://dspace.espol.edu.ec/handle/123456789/60850,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación de ERP Dynamics AX 2012 R2,https://dspace.espol.edu.ec/handle/123456789/54027,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de aseguramiento de la calidad para un programa de grado,https://dspace.espol.edu.ec/handle/123456789/35093,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Análisis de factibilidad para la creación de una empresa manufacturera de la señalética de seguridad industrial que cumpla con las normativas legales vigentes,https://dspace.espol.edu.ec/handle/123456789/29844,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Proyecto de inversión para la construcción de una  planta dedicada a la elaboración de café tostado y molido en el cantón Zaruma,https://dspace.espol.edu.ec/handle/123456789/25247,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño e implementación de políticas de inventario para una industria plástica.,https://dspace.espol.edu.ec/handle/123456789/38981,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Diseño de un Sistema de Seguridad y Salud en el trabajo utilizando los pilares de TPM, en el área de cirugía de un hospital.",https://dspace.espol.edu.ec/handle/123456789/35148,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Estudio de factibilidad en la creación de un nuevo centro educativo en la ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/38918,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño e implementación de lineas de producción para baños ecológicos y refugios de PVC a beneficio de las víctimas del terremoto del 16/04/2016,https://dspace.espol.edu.ec/handle/123456789/36443,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un modelo de medición de productividad por empleado en el área de patio.,https://dspace.espol.edu.ec/handle/123456789/43864,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Análisis y planificación del proceso productivo de una granja avícola y planta faenadora de 10000 pollos/mes.,https://dspace.espol.edu.ec/handle/123456789/39429,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de una línea de copacker de productos de consumo masivo en un centro de distribución,https://dspace.espol.edu.ec/handle/123456789/65628,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Estudio de alternativas para incrementar la eficiencia operacional de una planta de producción de fertilizantes compuestos,https://dspace.espol.edu.ec/handle/123456789/14668,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación de un sistema de control en el área de consulta externa de un hospital para mejorar su desempeño,https://dspace.espol.edu.ec/handle/123456789/31287,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de productos: guía práctica para la industria plástica,https://dspace.espol.edu.ec/handle/123456789/34525,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Mejoramiento del proceso de planificación de rutas para la distribución de cilindros de GLP con un modelo matemático,https://dspace.espol.edu.ec/handle/123456789/41620,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Elaboración de un programa de seguridad industrial para las operaciones de rampa en el aeropuerto Simón Bolívar,https://dspace.espol.edu.ec/handle/123456789/38920,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducir los tiempos de cambio de sabor de Untadora Wafer,https://dspace.espol.edu.ec/handle/123456789/58260,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Sistema de distribución: caso distribución de GLP,https://dspace.espol.edu.ec/handle/123456789/31435,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción del porcentaje de diferencia entre el inventario en sistema y el inventario físico de la materia prima para producción de alimentos balanceados,https://dspace.espol.edu.ec/handle/123456789/51804,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de gestión de calidad para una empresa de servicios (caso de una empresa consultora y de servicios de capacitación),https://dspace.espol.edu.ec/handle/123456789/31205,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de mejora continua aplicando el despliegue de la función de calidad (QFD) en una unidad educativa de nivel medio,https://dspace.espol.edu.ec/handle/123456789/31931,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Mejora de la productividad mediante la elaboración de un plan de mantenimiento predictivo a una planta de laminación en caliente,https://dspace.espol.edu.ec/handle/123456789/30422,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción de reproceso de placas curadas en la manufactura de baterías de plomo ácido,https://dspace.espol.edu.ec/handle/123456789/41645,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción de desperdicios en una industria plástica mediante la metodología de mejora continua en el proceso de inyección PVC,https://dspace.espol.edu.ec/handle/123456789/13337,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de indicadores de gestión para el departamento de serigrafía en una empresa productora de bolígrafos,https://dspace.espol.edu.ec/handle/123456789/35232,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de prevención de riesgos agroquímicos.,https://dspace.espol.edu.ec/handle/123456789/31721,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción del tiempo promedio de espera de clientes en los trámites de importación y exportación en una agencia de una empresa naviera,https://dspace.espol.edu.ec/handle/123456789/48266,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño implementación y evaluación de un sistema de control de gestión para una empresa de alquiler de maquinarias para la construcción,https://dspace.espol.edu.ec/handle/123456789/30405,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de bodega de materia prima e insumos para una empresa importadora en Guayaquil,https://dspace.espol.edu.ec/handle/123456789/38754,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Mejora de tiempo de atención de camiones en un centro de distribución de bebidas para consumo masivo usando herramientas de calidad y toma de tiempos,https://dspace.espol.edu.ec/handle/123456789/6303,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Rediseño de los procesos críticos de la secretaria técnica de aseguramiento de la calidad,https://dspace.espol.edu.ec/handle/123456789/52642,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Rediseño de bodega de insumos de la planta productora de bebidas gaseosas,https://dspace.espol.edu.ec/handle/123456789/36447,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un método de pronóstico de demanda para una planta ensambladora de televisores,https://dspace.espol.edu.ec/handle/123456789/38749,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Aplicación e integración de los sistemas ISO 9001:2000 de gestión de calidad e ISO 14001:2004 de gestión de medio ambiente, en una planta procesadora de productos de aceros",https://dspace.espol.edu.ec/handle/123456789/7737,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño e implementación de un sistema de gestión de seguridad y salud ocupacional para una empresa dedicada a la fabricación y comercialización de cajas de empaques de papel y cartón,https://dspace.espol.edu.ec/handle/123456789/29888,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Diagnóstico, planificación e implementación de un modelo de gestión de prevención de riesgos laborales en una operación portuaria de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/48459,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación de una metodología de mejora de calidad y productividad en una PYME del sector plástico,https://dspace.espol.edu.ec/handle/123456789/31606,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción del consumo de agua en una fábrica de alimentos,https://dspace.espol.edu.ec/handle/123456789/41647,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de gestión y control operacional para los activos de una empresa dedicada a la producción y comercialización de muebles para el hogar ubicada en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/19225,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Validación de la aplicabilidad de una nueva metodología de mejora de calidad y productividad,https://dspace.espol.edu.ec/handle/123456789/21167,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción de mermas en las donaciones recibidas por un banco de alimentos.,https://dspace.espol.edu.ec/handle/123456789/57309,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño e implementación de un plan de emergencia para una unidad educativa básica,https://dspace.espol.edu.ec/handle/123456789/30457,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de gestión de inventario para una Bodega de Alimentos y Bebidas ubicada en Puerto Ayora-Galápagos,https://dspace.espol.edu.ec/handle/123456789/65632,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Evaluación financiera para incrementar la capacidad productiva en una empresa siderúrgica ecuatoriana,https://dspace.espol.edu.ec/handle/123456789/38949,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Levantamiento de proceso, estudio de tiempos y balance de línea para un proceso de ensamble de televisores led.",https://dspace.espol.edu.ec/handle/123456789/35147,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Desarrollo de un modelo de inventario para producto importado de la empresa acero,https://dspace.espol.edu.ec/handle/123456789/34402,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Propuesta de mejora para la gestión logística de empresas de servicio,https://dspace.espol.edu.ec/handle/123456789/31441,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Elaboración de una guía metodológica para la identificación, planificación y desarrollo de programas comunitarios",https://dspace.espol.edu.ec/handle/123456789/29878,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de línea de enfundado en centro de distribución de una empresa de alimentos balanceado,https://dspace.espol.edu.ec/handle/123456789/57319,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de políticas de inventarío para una planta de fabricación y comercialización de materiales de empaques plásticos,https://dspace.espol.edu.ec/handle/123456789/14037,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Desarrollo de una crema a partir de vegetales de poco consumo en el Ecuador listo para el consumo,https://dspace.espol.edu.ec/handle/123456789/41579,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación de un sistema de administración de seguridad y salud en el trabajo (SASST) en una empresa productora de bebidas alimenticias,https://dspace.espol.edu.ec/handle/123456789/30756,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Análisis y diseño de un sistema de programación y control de la producción e inventarios de un ambiente de manufactura de máquinas en paralelo de la industria plástica,https://dspace.espol.edu.ec/handle/123456789/13835,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación de una metodología de mejora de calidad y productividad en una pyme del sector plástico,https://dspace.espol.edu.ec/handle/123456789/31440,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Análisis de la metodología empleada por una compañía para el desarrollo de pronósticos de un producto de consumo masivo,https://dspace.espol.edu.ec/handle/123456789/32356,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción del porcentaje de tarjetas no entregadas en una institución financiera,https://dspace.espol.edu.ec/handle/123456789/54913,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Estudio de la contaminación sonora en una planta productora de electrodos,https://dspace.espol.edu.ec/handle/123456789/35228,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación del área de operaciones de una compañía importadora y comercializadora de bienes tecnológicos,https://dspace.espol.edu.ec/handle/123456789/46919,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Incremento de eficiencia de la máquina de empastado de placas en una empresa  productora de baterías para vehículos,https://dspace.espol.edu.ec/handle/123456789/62922,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Rediseño del proceso de despacho de mercadería desde tiendas para la venta por centro de atención telefónica,https://dspace.espol.edu.ec/handle/123456789/52666,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Rediseño del proceso de activación de punto de venta para su implementación en sistemas digitales móviles,https://dspace.espol.edu.ec/handle/123456789/32327,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diagnóstico de los sistemas de control de producción y calidad de una mediana industria plástica,https://dspace.espol.edu.ec/handle/123456789/30887,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Cálculo de tarifas de transporte de carga pesada mediante la identificación de los factores críticos,https://dspace.espol.edu.ec/handle/123456789/51814,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño e implementación de balanced scorecard para el laboratorio centro avanzado de mecanización y prototipos (CAMPRO) de la ESPOL,https://dspace.espol.edu.ec/handle/123456789/31218,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación de gestion de tableros de mandos equilibrados de control en una mpresa de manufactura para elevar su desempeño,https://dspace.espol.edu.ec/handle/123456789/18977,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Evaluación ergonómica de las condiciones de trabajo del proceso de envasado de cilindros en una planta envasadora de gas licuado de petróleo,https://dspace.espol.edu.ec/handle/123456789/59358,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
El uso de la guadua como madera alternativa para la construcción en la elaboración de tablas para encofrado,https://dspace.espol.edu.ec/handle/123456789/35023,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de los subsistemas de gestión de personal del departamento de talento humano de una entidad ecuatoriana sin fines de lucro,https://dspace.espol.edu.ec/handle/123456789/32324,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Aplicación de la metodología SMED para la reducción de los tiempos de cambio de formato en una línea de producción de helados,https://dspace.espol.edu.ec/handle/123456789/31988,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Elaboración de un plan de emergencia aplicado a un asilo de ancianos para disminuir las consecuencias asociadas a los terremotos,https://dspace.espol.edu.ec/handle/123456789/21425,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de soluciones sustentables para la gestión de residuos en una comunidad costera de ecuador,https://dspace.espol.edu.ec/handle/123456789/36332,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Estudio de localización del sitio y socialización para la instalación de un centro de acopio comunitario, para maíz duro, en la zona de mayor concentración de pequeños productores en el cantón Palenque - Provincia de Los Ríos",https://dspace.espol.edu.ec/handle/123456789/29887,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
