NOMBREPROYEC,URL,CARRERA,FACULTAD
Diseño de material didáctico basado en técnicas tradicionales de tejido para apoyo al desarrollo de la motricidad fina de niños en 1er y 2do grado,https://dspace.espol.edu.ec/handle/123456789/56289,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Cortometraje cómico satírico que relata las dificultades de conseguir un empleo,https://dspace.espol.edu.ec/handle/123456789/56215,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Cápsula audiovisual sobre el proceso creativo en la campaña publicitaria ""Unlucky Sponsor"" de la agencia Paradais DDB",https://dspace.espol.edu.ec/handle/123456789/57732,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Corto Psicológico de ficción,https://dspace.espol.edu.ec/handle/123456789/65773,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de un cortometraje experimental sobre las percepciones personales acerca de la felicidad,https://dspace.espol.edu.ec/handle/123456789/60685,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Realización de un cortometraje animado sobre la leyenda ecuatoriana ""El Tintín"" para su preservación",https://dspace.espol.edu.ec/handle/123456789/57736,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Cortometraje testimonial sobre cómo sobrellevar la crisis de ansiedad y depresión durante la pandemia del COVID-19.,https://dspace.espol.edu.ec/handle/123456789/56240,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Rediseño de la imagen corporativa de la capitanía del puerto de Guayaquil y campaña informativa,https://dspace.espol.edu.ec/handle/123456789/24198,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de videos tipo docu-reportaje acerca del proyecto: Durán Resiliente - caso Inundaciones,https://dspace.espol.edu.ec/handle/123456789/53946,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Cortometraje de ficción que explora y desentraña los efectos de la monotonía a través de ensoñaciones reveladoras,https://dspace.espol.edu.ec/handle/123456789/60679,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Elaboración de videos educomunicacionales para el área nacional de recreación Isla Santay y Gallo,https://dspace.espol.edu.ec/handle/123456789/58434,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un piloto para una serie de cortos animados en homenaje a la animación de los años 30 con temática neo western,https://dspace.espol.edu.ec/handle/123456789/60684,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Cápsula Informativa sobre la lactancia materna y el vínculo entre madre e hijo.,https://dspace.espol.edu.ec/handle/123456789/60689,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Campaña audiovisual educativa de manejo de agua segura y manipulación de alimentos en Cerrito de los Morreños-Puná,https://dspace.espol.edu.ec/handle/123456789/65789,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Cápsulas educativas sobre la fauna y flora ecuatoriana para el apoyo del material educativo en escuelas fiscales de educación básica,https://dspace.espol.edu.ec/handle/123456789/56278,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Revista digital interactiva de diseño y producción audiovisual para la ESPOL,https://dspace.espol.edu.ec/handle/123456789/21586,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Propuesta de campaña audiovisual para pequeños y medianos negocios en la comuna de Montañita, Santa Elena.",https://dspace.espol.edu.ec/handle/123456789/56239,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Cápsulas informativas sobre video marketing orientado a PYMES,https://dspace.espol.edu.ec/handle/123456789/60682,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Co-producción de un programa de televisión ""Destino a la carta""",https://dspace.espol.edu.ec/handle/123456789/21530,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de un cortometraje de ficción sobre la incertidumbre en los adolescentes para la exposición de los efectos del miedo,https://dspace.espol.edu.ec/handle/123456789/60683,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de pieza audiovisual tipo documental para demostrar el impacto del hip hop dance en el desarrollo humano,https://dspace.espol.edu.ec/handle/123456789/53930,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
El Lirio Negro,https://dspace.espol.edu.ec/handle/123456789/53968,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de un cortometraje sobre los trastornos depresivos y su manifestación en la población guayaquileña.,https://dspace.espol.edu.ec/handle/123456789/53885,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Proyecto sobre el diseño de un Reel creativo para laborar en medios visuales,https://dspace.espol.edu.ec/handle/123456789/10515,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Estudio de la contaminación agrícola en frutas y vegetales que afectan a grupos veganos y vegetarianos en Quito y Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/53856,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Documental reflexivo sobre los video juegos y el cáncer infantil:  Co-Player, Redención de los videojuegos dentro de un marco clínico",https://dspace.espol.edu.ec/handle/123456789/53921,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Dirección de arte del programa ponte pilas de ESPOL TV,https://dspace.espol.edu.ec/handle/123456789/24199,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Videojuegos basados en Unreal Engine como alternativas para la producción de contenido audiovisual,https://dspace.espol.edu.ec/handle/123456789/56291,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Documental factual sobre cómo los discursos producidos y reproducidos en nuestros círculos cercanos afectan el imaginario social,https://dspace.espol.edu.ec/handle/123456789/57724,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un documental sobre la evolución de la selección ecuatoriana a finales de los años 80 por parte de Dusan Draskovic.,https://dspace.espol.edu.ec/handle/123456789/53907,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción animada de cápsulas informativas sobre herramientas tecnológicas para la educación a distancia,https://dspace.espol.edu.ec/handle/123456789/56260,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Biciquil,https://dspace.espol.edu.ec/handle/123456789/53991,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Proyecto de creación de un estudio de chroma en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/21499,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"El autismo: “Campaña de comunicación y apoyo para la ciudad de Guayaquil""",https://dspace.espol.edu.ec/handle/123456789/21620,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un documental que explora el movimiento  musical del Rock Metal en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/62727,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de una propuesta de video musical  para la cantante Chloe Silva,https://dspace.espol.edu.ec/handle/123456789/58431,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Documental sobre la importancia de las dunas costeras en Ecuador Caso de estudio: Cantón Villamil Playas,https://dspace.espol.edu.ec/handle/123456789/62721,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Co-producción de un programa de televisión ""El Mesón Familiar""",https://dspace.espol.edu.ec/handle/123456789/21498,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de corto de ficción sobre las enfermedades mentales causadas por la pandemia del Covid 19.,https://dspace.espol.edu.ec/handle/123456789/56230,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Análisis del discurso de los medios de comunicación tradicionales y digitales ante los hechos noticiosos registrados durante el paro nacional en Ecuador.  Caso de estudio: 12 de octubre del 2019,https://dspace.espol.edu.ec/handle/123456789/56255,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de un cortometraje animado en técnica de stop motion acerca de los conceptos de la vida y la muerte: Wayta,https://dspace.espol.edu.ec/handle/123456789/57738,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de corto documental sobre como el confinamiento ha afectado la industria musical en Guayaquil,https://dspace.espol.edu.ec/handle/123456789/56261,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de tres cápsulas informativas y promocionales acerca del Museo del Cacao de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/66084,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de un cortometraje de ficción de suspenso/terror psicológico,https://dspace.espol.edu.ec/handle/123456789/65783,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de un docu-reportaje sobre la fundación “Global Smile”,https://dspace.espol.edu.ec/handle/123456789/53879,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Tráiler promocional de un videojuego de plataformas en 2D con un  diseño de producción basado en las culturas precolombinas ecuatorianas,https://dspace.espol.edu.ec/handle/123456789/62723,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Elaboración de Cápsulas Audiovisuales para una página web orientativa  sobre la carrera de Diseño Gráfico,https://dspace.espol.edu.ec/handle/123456789/62726,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Videos Promocionales de las carreras de la Facultad de Ciencias Sociales y Humanisticas,https://dspace.espol.edu.ec/handle/123456789/53962,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Documental expositivo sobre los perros callejeros en Guayaquil,https://dspace.espol.edu.ec/handle/123456789/57742,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Campaña Informativa de los efectos del cambio climático en el Ecuador,https://dspace.espol.edu.ec/handle/123456789/53951,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Estudio de factibilidad para la creación e implementación de una empresa ecuatoriana dedicada a la manufacturación de todo tipo de muebles,https://dspace.espol.edu.ec/handle/123456789/21527,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Comunicación en tiempo de pandemia como parte de un Sistemas de Alerta Temprana,https://dspace.espol.edu.ec/handle/123456789/56206,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Documental histórico sobre la comida criolla de la ciudad de Guayaquil “Criolla, la ciudad de mis sabores”.",https://dspace.espol.edu.ec/handle/123456789/53983,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de un videoclip musical del genero Thrash Metal  aplicando técnicas inmersivas,https://dspace.espol.edu.ec/handle/123456789/65784,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de cápsulas audiovisuales sobre la concientización de los restos arqueológicos de la comuna Valdivia y la preservación de su cultura,https://dspace.espol.edu.ec/handle/123456789/57720,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un documental expositivo de los recién graduados de la carrera de producción audiovisual y afines en la ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/56220,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Corto narrativo animado sobre las etapas del duelo,https://dspace.espol.edu.ec/handle/123456789/65785,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Creación de cápsulas audiovisuales para la visualización turística del Cantón General Villamil, Playas.",https://dspace.espol.edu.ec/handle/123456789/60691,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Manual de co-producción de un programa de televisión ""Parejas disparejas""",https://dspace.espol.edu.ec/handle/123456789/21502,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un documental expositivo acerca de la falta de difusión del skate femenino en Guayaquil,https://dspace.espol.edu.ec/handle/123456789/66081,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de cápsula audiovisual sobre la representación del violeta a lo largo de la historia hasta formar y ser el color identificativo del feminismo,https://dspace.espol.edu.ec/handle/123456789/56259,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un corto piloto de una serie de animación de fantasía apta para todo público.,https://dspace.espol.edu.ec/handle/123456789/56224,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Cortometraje de ciencia ficción que aborda los riesgos asociados a la inmersión excesiva en la realidad virtual,https://dspace.espol.edu.ec/handle/123456789/58429,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Proceso de dirección de arte enfocado al cambio de imagen de ESPOLTV,https://dspace.espol.edu.ec/handle/123456789/21548,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Cápsulas publicitarias para el centro quirúrgico Dr. Joseph  Duarte,https://dspace.espol.edu.ec/handle/123456789/58433,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Flujo de trabajo optimizado con herramientas de IA para productores audiovisuales independientes,https://dspace.espol.edu.ec/handle/123456789/65782,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Documental sobre el cantón de Bucay,https://dspace.espol.edu.ec/handle/123456789/65781,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Propuesta de un informativo televisivo dirigido a autoridades, docentes y estudiantes de ESPOL",https://dspace.espol.edu.ec/handle/123456789/10469,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Dirección de arte enfocado al rediseño de “Club de Papel”,https://dspace.espol.edu.ec/handle/123456789/24200,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Creación de Productos Audiovisuales para la difusión del Museo de Salango, Manabí",https://dspace.espol.edu.ec/handle/123456789/57743,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Dirección de arte enfocado al rediseño del noticiero ""El Informativo"" de ESPOL TV",https://dspace.espol.edu.ec/handle/123456789/21509,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de material audiovisual a través de herramientas tecnológicas de audio y video digital para la difusión de las actividades relacionadas con el trasplante de células madre realizadas por la Sociedad de Lucha contra el Cáncer,https://dspace.espol.edu.ec/handle/123456789/53927,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Video turístico sobre las ruinas precoloniales descubiertas en la parte alta de la provincia de El Oro,https://dspace.espol.edu.ec/handle/123456789/57748,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Dirección de arte enfocado al diseño del programa “Noche de Lobos”,https://dspace.espol.edu.ec/handle/123456789/24202,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Documental sobre la historia e identidad de la cafetería Comuna Café,https://dspace.espol.edu.ec/handle/123456789/58428,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Observatorio de la biodiversidad animal en el Bosque Protector Prosperina mediante técnicas de aprendizaje profundo y videovigilancia.,https://dspace.espol.edu.ec/handle/123456789/60695,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Jiu Jitsu como terapia alternativa para trastornos de conducta.,https://dspace.espol.edu.ec/handle/123456789/53881,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un cortometraje de ficción acerca del proceso emocional y psicológico de duelo en un contexto ecuatoriano.,https://dspace.espol.edu.ec/handle/123456789/56244,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Cortometraje de ficción sobre el duelo y el aislamiento en una sociedad líquida a través de las nuevas tecnologías,https://dspace.espol.edu.ec/handle/123456789/60681,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Documental sobre el impacto del COVID-19 en la agricultura familiar de las parroquias Jimbilla y Manglaralto,https://dspace.espol.edu.ec/handle/123456789/56203,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Video ensayo introspectivo sobre la soledad y cómo las personas viven esta emoción,https://dspace.espol.edu.ec/handle/123456789/65776,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Video Documental: El surf en Salinas,https://dspace.espol.edu.ec/handle/123456789/65788,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
YouTube como alternativa de difusión para creadores de contenido independiente en Ecuador,https://dspace.espol.edu.ec/handle/123456789/56299,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un documental acerca de la adicción a los videojuegos en niños y adolescentes en Ecuador,https://dspace.espol.edu.ec/handle/123456789/66080,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de un cortometraje animado sobre el peligro de la extracción petrolera para preservar el Yasuní-ITT,https://dspace.espol.edu.ec/handle/123456789/60680,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un vídeo documental para obtener un registro audiovisual de la técnica patrimonial de tejido IKAT y la preservación de su legado cultural,https://dspace.espol.edu.ec/handle/123456789/53910,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de contenido audiovisual sobre alimentos que ayuden a mejorar el sistema inmunológico de los niños,https://dspace.espol.edu.ec/handle/123456789/56269,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de cápsulas audiovisuales que ayuden a la difusión y a la reactivación económica de huecas de comida en la provincia del Guayas.,https://dspace.espol.edu.ec/handle/123456789/56204,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Aplicación del ritmo de percusión en la edición de un Videoclip Musical afroecuatoriano,https://dspace.espol.edu.ec/handle/123456789/57745,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un experimento social en la ciudad de Guayaquil acerca del uso del deepfake,https://dspace.espol.edu.ec/handle/123456789/66083,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Cortometraje de ficción sobre la pérdida personal y el duelo,https://dspace.espol.edu.ec/handle/123456789/65775,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un corto documental sobre el proyecto EXPLORA 5.0 del programa de responsabilidad social de la UVS de la ESPOL,https://dspace.espol.edu.ec/handle/123456789/56208,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
El reconocimiento de animales en niños entre 4 y 7 años con discapacidad visual a través un video cuento interactivo aplicando el audio en 3D llamado “Dani y Eli”,https://dspace.espol.edu.ec/handle/123456789/53897,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un cortometraje de ficción sobre los ideales de vida impuestos en las mujeres jóvenes a través del cine,https://dspace.espol.edu.ec/handle/123456789/57722,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Proyecto audiovisual para el posicionamiento de la Maestría en Diseño y Gestión de Marca.,https://dspace.espol.edu.ec/handle/123456789/53886,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
El simbolismo del color como herramienta narrativa en un documental sobre el Alzheimer,https://dspace.espol.edu.ec/handle/123456789/60688,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño e implementación de un documental sobre nutrición,https://dspace.espol.edu.ec/handle/123456789/21647,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Campaña de responsabilidad social: COVID-19. Realización un video informativo/icnográfico sobre los eventos más relevantes del COVID-19 en Guayaquil,https://dspace.espol.edu.ec/handle/123456789/56275,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de cápsulas de leyendas y mitos de la ciudad de Guayaquil para redes sociales,https://dspace.espol.edu.ec/handle/123456789/60693,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Documental que explora la paternidad y su impacto en el presente y futuro de los hijos de familia de clase media en Ecuador,https://dspace.espol.edu.ec/handle/123456789/60686,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Efectos prácticos de la iluminación cinematográfica dentro de videojuegos del género survival horror.,https://dspace.espol.edu.ec/handle/123456789/56219,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de una cápsula audiovisual sobre la autoestima en mujeres de talla plus de mediana edad de la ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/56207,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Cortometraje de concientización sobre personas con discapacidad visual,https://dspace.espol.edu.ec/handle/123456789/65777,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Estado del arte del live streaming: Análisis comparativo entre las plataformas Facebook Gaming y Twitch.,https://dspace.espol.edu.ec/handle/123456789/56228,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Documental sobre la diferencia y el conflicto generacional en relación con la identidad montuvia de los habitantes del cantón Salitre,https://dspace.espol.edu.ec/handle/123456789/58430,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Motion Graphics Aplicado a la Producción de un Videoclip Musical del Género Metal,https://dspace.espol.edu.ec/handle/123456789/56234,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un tráiler promocional de un prototipo de videojuego  sobre la transición de la adolescencia a la adultez.,https://dspace.espol.edu.ec/handle/123456789/62720,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de cápsulas audiovisuales sobre la historia y cultura de Cruzpamba,https://dspace.espol.edu.ec/handle/123456789/60687,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Preproducción de serie animada que exponga casos de maltrato de animales silvestres a causa de actividad humana en el ecuador,https://dspace.espol.edu.ec/handle/123456789/56247,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
El tiempo no se detiene,https://dspace.espol.edu.ec/handle/123456789/53926,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de cápsulas audiovisuales para la difusión de los laboratorios virtuales de la Facultad de Ingeniería en Ciencias de la Tierra,https://dspace.espol.edu.ec/handle/123456789/56297,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de cápsulas culturales testimoniales para plataformas digitales: Costumbres de la comuna Libertador Bolívar en la provincia de Santa Elena,https://dspace.espol.edu.ec/handle/123456789/56226,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Normas y Estándares del sonido digital: GLASS MÁSTER, Código ISRC, Lista PQ y RED BOOK",https://dspace.espol.edu.ec/handle/123456789/21500,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Discapacidad y su impacto en deportistas de alto rendimiento,https://dspace.espol.edu.ec/handle/123456789/60692,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Video documental sobre la tradición cultural que existe alrededor de la producción de arroz en la Costa de Ecuador.,https://dspace.espol.edu.ec/handle/123456789/65787,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de cápsulas audiovisuales sobre cómo emprender en el arte del crochet,https://dspace.espol.edu.ec/handle/123456789/66082,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Estilo de mezcla New York: Usos y aplicaciones en el campo de audio y video,https://dspace.espol.edu.ec/handle/123456789/21631,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un Documental sobre el Pasillo como Patrimonio Cultural Inmaterial del Ecuador.,https://dspace.espol.edu.ec/handle/123456789/53876,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un corto animado sobre el sentimiento de culpa,https://dspace.espol.edu.ec/handle/123456789/60694,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Negación,https://dspace.espol.edu.ec/handle/123456789/53981,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de corto documental sobre los problemas psicológicos que tiene el personal médico en hospitales durante la pandemia del COVID-19,https://dspace.espol.edu.ec/handle/123456789/56231,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Dirección de arte enfocado a la creación de la línea gráfica del programa zona VIP de ESPOL TV,https://dspace.espol.edu.ec/handle/123456789/24205,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Cápsulas audiovisuales sobre el COVID-19 por medio de plataformas digitales como medio informativo en barrios urbano-marginales del sector de la Isla Trinitaria de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/56284,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de spots publicitarios para el posicionamiento de marca en redes sociales de emprendimientos,https://dspace.espol.edu.ec/handle/123456789/56257,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de cápsulas audiovisuales de refuerzo para los estudiantes de la carrera de Producción para Medios de Comunicación de la FADCOM,https://dspace.espol.edu.ec/handle/123456789/57744,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de un cortometraje basado en la obra cuentística “La Incompleta Hermosura” (1996) del novelista ecuatoriano Eliécer Cárdenas,https://dspace.espol.edu.ec/handle/123456789/56216,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Campaña de responsabilidad social sobre las enfermedades mentales.,https://dspace.espol.edu.ec/handle/123456789/53883,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Análisis de la Producción Nacional: Programas y Series,https://dspace.espol.edu.ec/handle/123456789/56200,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un motion comic sobre dos leyendas del oriente del Ecuador basado en un comic del artista ecuatoriano Mauricio Gil,https://dspace.espol.edu.ec/handle/123456789/56242,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Proyecto creación de una empresa de organización de fiestas infantiles en la ciudad de Machala de la provincia de “El Oro”, 2010",https://dspace.espol.edu.ec/handle/123456789/10473,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Dirección de arte del programa ""En Forma""",https://dspace.espol.edu.ec/handle/123456789/21630,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
